Unnamed: 0,enzyme,centers,plddt_res,plddt_atom,representative,enzyme_class,mainclass,subclass,subsubclass,designation,uniq_designation,uniq_fold,hierarchical,enzyme_name
188610,P26019,"(-4.1951, -7.9062, 8.387)",71.7250067204301,72.27560684908511,Q9FHA3,2.7.7.7,2,7,7,7,63,5896,63,AF_P26019
148932,Q8PXH2,"(-9.2335, -8.8751, -7.0494)",91.09982638888889,91.34453871681416,Q8TUV3,2.7.7.7,2,7,7,7,63,1075,63,AF_Q8PXH2
51029,Q9I5Q2,"(9.0403, -1.2214, 19.3844)",88.59129970902038,88.6466858613085,Q0A9G3,2.7.7.7,2,7,7,7,63,1068,63,AF_Q9I5Q2
61807,Q89A95,"(-1.3213, 7.6633, -7.702)",90.5338108108108,90.42598068598068,P57553,2.7.7.7,2,7,7,7,63,5195,63,AF_Q89A95
192648,O54376,"(-16.3021, 8.7401, 9.5219)",94.7325,94.79310437710438,O54376,2.7.7.7,2,7,7,7,63,11040,63,AF_O54376
152298,P81412,"(3.3771, 0.2799, 11.2098)",84.8626264274062,85.32399345335517,Q58113,2.7.7.7,2,7,7,7,63,6044,63,AF_P81412
121882,Q7W9W1,"(19.8767, 7.6956, -13.5848)",88.51760456273763,88.53624722427833,Q0A9G3,2.7.7.7,2,7,7,7,63,1068,63,AF_Q7W9W1
102822,Q09693,"(-5.7117, 6.325, 1.7263)",86.97013833992095,87.1373875432526,Q09693,2.7.7.7,2,7,7,7,63,8512,63,AF_Q09693
156233,Q12193,"(-2.3902, -12.8016, -0.508)",66.14153189066059,66.77008422555318,Q12337,2.7.7.7,2,7,7,7,63,905,63,AF_Q12193
200717,Q1RFU0,"(2.1689, -2.0763, 6.7395)",96.00954415954412,95.95285045045046,A2RNH9,2.7.7.7,2,7,7,7,63,28,63,AF_Q1RFU0
176758,Q9FNY4,"(-2.1439, 2.7552, -0.1509)",81.2383742911153,82.37592327853228,Q9UGP5,2.7.7.7,2,7,7,7,63,3787,63,AF_Q9FNY4
199471,Q5QUT9,"(-34.4487, -7.2957, 2.6572)",89.09295476419635,89.25656193353474,Q0A9G3,2.7.7.7,2,7,7,7,63,1068,63,AF_Q5QUT9
53834,P9WNT8,"(-0.0353, 8.4361, -8.8431)",81.80242214532872,82.60059107635695,P63976,2.7.7.7,2,7,7,7,63,6399,63,AF_P9WNT8
171797,O52225,"(-30.6007, -10.9588, 22.4227)",91.58171668667468,91.6538799215568,O51498,2.7.7.7,2,7,7,7,63,3263,63,AF_O52225
183766,P09884,"(7.2555, 17.2767, -13.9601)",75.81829001367988,76.39017158544955,Q9FHA3,2.7.7.7,2,7,7,7,63,5896,63,AF_P09884
155894,Q97W02,"(3.029, 5.6877, 6.9702)",95.02400568181817,94.9752118644068,A2RNH9,2.7.7.7,2,7,7,7,63,28,63,AF_Q97W02
31027,Q1J9R4,"(12.6517, 6.8798, -11.1285)",90.11948122866896,90.19853938400485,P63983,2.7.7.7,2,7,7,7,63,2751,63,AF_Q1J9R4
64406,P52431,"(-0.0775, -2.9145, -20.978)",86.93647963800905,87.15782808549758,P46588,2.7.7.7,2,7,7,7,63,1839,63,AF_P52431
108407,P75177,"(-34.9477, 4.2615, -35.0932)",63.7993979441997,63.966018948541695,P47658,2.7.7.7,2,7,7,7,63,8729,63,AF_P75177
184283,O68045,"(-8.1832, -16.796, 16.4831)",84.89342329545455,84.99160389732059,O68045,2.7.7.7,2,7,7,7,63,10863,63,AF_O68045
85089,Q55971,"(-8.2143, 21.6947, -36.1001)",86.58580121703855,86.73118654985828,O51498,2.7.7.7,2,7,7,7,63,3263,63,AF_Q55971
55644,Q4L5W6,"(16.282, 4.6287, -8.8097)",89.40303198887344,89.46715183246074,P63983,2.7.7.7,2,7,7,7,63,2751,63,AF_Q4L5W6
82588,Q9UNA4,"(-3.9392, 10.1329, -1.5454)",70.46448648648649,70.68244806866953,Q9VHV1,2.7.7.7,2,7,7,7,63,4891,63,AF_Q9UNA4
163424,P0C0B8,"(12.7859, 7.0445, -9.2948)",90.330204778157,90.3981773483999,P63983,2.7.7.7,2,7,7,7,63,2751,63,AF_P0C0B8
155833,Q9JRG1,"(-8.0585, -0.3296, -6.3949)",93.72116477272726,93.5522274031564,A2RNH9,2.7.7.7,2,7,7,7,63,28,63,AF_Q9JRG1
84492,Q8PCW8,"(-3.9147, 6.852, 3.1319)",93.69869080779944,93.7735072772453,A2RNH9,2.7.7.7,2,7,7,7,63,28,63,AF_Q8PCW8
190697,Q1JJW3,"(12.0191, 6.7658, -11.1841)",90.02974061433447,90.09892416530066,P63983,2.7.7.7,2,7,7,7,63,2751,63,AF_Q1JJW3
86076,O27276,"(12.148, -5.0126, -21.3353)",93.88950511945391,94.07508035900646,O27276,2.7.7.7,2,7,7,7,63,7858,63,AF_O27276
144934,P0A1H0,"(-0.653, 7.017, -4.8539)",87.70242798353911,87.9397856769472,Q08880,2.7.7.7,2,7,7,7,63,4153,63,AF_P0A1H0
77319,Q9LRE6,"(13.2573, 5.4387, -15.9682)",86.89901357466064,87.47636353171406,P46588,2.7.7.7,2,7,7,7,63,1839,63,AF_Q9LRE6
18483,A4XTN0,"(21.3173, 4.181, -1.9162)",89.94058479532163,89.99158425584257,Q0A9G3,2.7.7.7,2,7,7,7,63,1068,63,AF_A4XTN0
52615,Q71Y46,"(-5.1194, 3.5388, -4.7162)",94.49092696629212,94.37507869884574,A2RNH9,2.7.7.7,2,7,7,7,63,28,63,AF_Q71Y46
68766,B8F542,"(-9.1912, 0.2614, -7.0453)",93.92376404494382,93.710402520126,A2RNH9,2.7.7.7,2,7,7,7,63,28,63,AF_B8F542
187124,Q6D1H8,"(-8.8922, 0.9054, -8.4173)",94.99909090909092,94.81566324725858,A2RNH9,2.7.7.7,2,7,7,7,63,28,63,AF_Q6D1H8
146792,Q8EHU9,"(-4.0218, -2.8365, -2.1248)",93.38913165266106,93.39972652033106,A2RNH9,2.7.7.7,2,7,7,7,63,28,63,AF_Q8EHU9
22088,Q1RKF9,"(5.3223, 11.0072, -11.963)",88.01706484641639,88.07622454476889,Q0A9G3,2.7.7.7,2,7,7,7,63,1068,63,AF_Q1RKF9
11663,P87324,"(7.2324, -8.4272, -3.5518)",86.63209956709956,86.90774882173551,O48520,2.7.7.7,2,7,7,7,63,2876,63,AF_P87324
89407,Q9RX08,"(-32.2853, 6.3096, 21.4098)",86.75247191011235,87.07079912372606,Q0A9G3,2.7.7.7,2,7,7,7,63,1068,63,AF_Q9RX08
171294,P9WNT5,"(-31.6058, -9.3001, 6.5982)",86.81552823315118,86.85891241923906,Q0A9G3,2.7.7.7,2,7,7,7,63,1068,63,AF_P9WNT5
103905,Q6NJ04,"(29.125, 17.7302, -15.6724)",88.34591915303176,88.58873841142571,Q0A9G3,2.7.7.7,2,7,7,7,63,1068,63,AF_Q6NJ04
202875,Q4URY1,"(7.767, 4.8722, -4.3188)",88.72029574861368,88.82103325837377,Q0A9G3,2.7.7.7,2,7,7,7,63,1068,63,AF_Q4URY1
206143,O67779,"(-21.6291, 8.7358, -0.7509)",95.03306620209058,95.10384615384616,O67779,2.7.7.7,2,7,7,7,63,11338,63,AF_O67779
91705,A8H771,"(-4.0931, 1.4293, -5.5132)",92.8859217877095,93.0338820992092,A2RNH9,2.7.7.7,2,7,7,7,63,28,63,AF_A8H771
21901,Q8UKK2,"(3.3016, 11.2654, -24.1968)",85.57182488479262,85.71098105706268,Q0A9G3,2.7.7.7,2,7,7,7,63,1068,63,AF_Q8UKK2
135460,Q59156,"(15.5741, -2.489, -23.5223)",90.99375294117644,90.99700390229802,O51498,2.7.7.7,2,7,7,7,63,3263,63,AF_Q59156
77663,P06766,"(-1.3841, -0.0626, 0.1059)",95.40370149253732,95.45006303299964,Q8K409,2.7.7.7,2,7,7,7,63,7524,63,AF_P06766
157828,P28630,"(-3.0159, 1.264, 1.9669)",88.10160349854227,88.25112619222304,P28630,2.7.7.7,2,7,7,7,63,10210,63,AF_P28630
145142,O89042,"(-4.1514, -9.9538, 7.5409)",75.5393039283253,76.06595281150435,Q9FHA3,2.7.7.7,2,7,7,7,63,5896,63,AF_O89042
185993,Q5XA48,"(-3.9265, 4.5654, -0.2113)",94.14041208791208,94.16603905160387,A2RNH9,2.7.7.7,2,7,7,7,63,28,63,AF_Q5XA48
147001,A2RNH9,"(-2.6121, 9.3389, 0.556)",93.65887362637363,93.629804400978,A2RNH9,2.7.7.7,2,7,7,7,63,28,63,AF_A2RNH9
164458,Q8PN74,"(8.0771, 5.2381, -6.1301)",87.64993536472761,87.72783726415095,Q0A9G3,2.7.7.7,2,7,7,7,63,1068,63,AF_Q8PN74
229663,A3D147,"(3.5869, -5.7865, 3.7621)",93.08902234636872,93.23199784017278,A2RNH9,2.7.7.7,2,7,7,7,63,28,63,AF_A3D147
179683,Q58113,"(-12.7153, 10.2806, -0.4719)",88.77602693602694,88.41107033012098,Q58113,2.7.7.7,2,7,7,7,63,6044,63,AF_Q58113
204546,Q8THG5,"(-19.5926, -4.1793, 36.1525)",91.55646288209608,91.82851389043849,Q8TUV3,2.7.7.7,2,7,7,7,63,1075,63,AF_Q8THG5
167777,Q99337,"(-25.81, -4.9212, 30.1075)",66.61670668953687,67.33007735281478,Q12337,2.7.7.7,2,7,7,7,63,905,63,AF_Q99337
90515,B8H427,"(23.8727, 14.5117, -7.5615)",88.21000000000001,88.29461104582843,Q0A9G3,2.7.7.7,2,7,7,7,63,1068,63,AF_B8H427
190456,Q92GL1,"(-3.6111, 5.1048, -2.0125)",87.89782608695653,88.18116468039003,Q08880,2.7.7.7,2,7,7,7,63,4153,63,AF_Q92GL1
63125,Q9X7F0,"(7.1259, -8.7116, -29.8817)",89.65131690739167,89.88970711297071,Q0A9G3,2.7.7.7,2,7,7,7,63,1068,63,AF_Q9X7F0
115410,B2SH34,"(-0.394, -4.5278, 3.6038)",94.42553008595986,94.22950801749272,A2RNH9,2.7.7.7,2,7,7,7,63,28,63,AF_B2SH34
201193,Q5HPS7,"(12.6176, 7.7607, -14.6745)",89.8226147426982,89.86587665736218,P63983,2.7.7.7,2,7,7,7,63,2751,63,AF_Q5HPS7
72476,P74876,"(-0.4739, 9.0094, -3.8203)",78.85503115264798,79.23405683192262,P43746,2.7.7.7,2,7,7,7,63,7319,63,AF_P74876
101941,F4I6M1,"(-23.2063, -0.4752, 4.6631)",74.87914285714287,75.35648707681108,Q84ND9,2.7.7.7,2,7,7,7,63,8481,63,AF_F4I6M1
206625,Q8FL05,"(22.4863, 12.2091, -13.0037)",89.16602586206896,89.28180205824393,Q0A9G3,2.7.7.7,2,7,7,7,63,1068,63,AF_Q8FL05
89968,Q73P36,"(7.9447, -1.5531, 0.4479)",90.87782278481014,90.8144097000638,A2RNH9,2.7.7.7,2,7,7,7,63,28,63,AF_Q73P36
207434,A3CXE7,"(1.039, 4.5887, -2.6877)",86.65548638132294,86.99421347752076,Q8TUV3,2.7.7.7,2,7,7,7,63,1075,63,AF_A3CXE7
144142,Q7SIG7,"(-18.6945, 10.2382, 13.32)",92.21771021992237,92.3668783401446,P61875,2.7.7.7,2,7,7,7,63,3662,63,AF_Q7SIG7
100994,Q88I82,"(0.5116, 0.1034, -27.0998)",89.83174249757987,89.8944861076961,Q0A9G3,2.7.7.7,2,7,7,7,63,1068,63,AF_Q88I82
50820,A9A3A9,"(-0.6818, 6.0803, -3.4818)",94.61293956043956,94.52435897435898,A2RNH9,2.7.7.7,2,7,7,7,63,28,63,AF_A9A3A9
168165,Q48FB2,"(-2.2016, 7.6064, 1.8897)",94.17229461756374,94.03825517993457,A2RNH9,2.7.7.7,2,7,7,7,63,28,63,AF_Q48FB2
106952,A6VAU7,"(-5.1585, -8.2219, -27.8535)",89.31064453124999,89.33978826151562,Q0A9G3,2.7.7.7,2,7,7,7,63,1068,63,AF_A6VAU7
16063,Q2IIA8,"(-7.0178, -10.0032, -27.3069)",83.7547703180212,84.50494664008443,Q0A9G3,2.7.7.7,2,7,7,7,63,1068,63,AF_Q2IIA8
152347,Q9ZHF6,"(20.08, 39.396, -25.5829)",88.22504023408925,88.23518457602339,P63983,2.7.7.7,2,7,7,7,63,2751,63,AF_Q9ZHF6
20673,P9WNT2,"(-1.1318, 0.6779, -3.1789)",87.84288461538462,88.27560342368045,Q6A763,2.7.7.7,2,7,7,7,63,2184,63,AF_P9WNT2
81213,P0DA74,"(6.8349, -8.9998, -38.9705)",90.2792471042471,90.39094404761904,Q0A9G3,2.7.7.7,2,7,7,7,63,1068,63,AF_P0DA74
55726,P52027,"(-1.97, 26.8694, 19.4814)",85.71014644351463,86.0292758296386,O51498,2.7.7.7,2,7,7,7,63,3263,63,AF_P52027
173304,Q3BWA6,"(8.8099, -0.6417, -4.0955)",88.37554528650648,88.46871150442477,Q0A9G3,2.7.7.7,2,7,7,7,63,1068,63,AF_Q3BWA6
18699,Q766Z3,"(13.8468, -3.5476, -16.4297)",61.60683597883598,62.17919835213074,Q766Z3,2.7.7.7,2,7,7,7,63,3720,63,AF_Q766Z3
139549,P94544,"(-9.7641, 3.5607, 4.9859)",96.21603508771928,96.30189483026405,P94544,2.7.7.7,2,7,7,7,63,9710,63,AF_P94544
109856,P39985,"(27.8631, 12.6037, -13.4781)",83.22811154598827,83.49450915345867,P39985,2.7.7.7,2,7,7,7,63,8782,63,AF_P39985
160568,Q04670,"(9.9444, 17.3903, -25.3983)",66.4351225071225,67.10296997855612,Q12337,2.7.7.7,2,7,7,7,63,905,63,AF_Q04670
181354,Q7USY7,"(-7.1225, 1.3396, 0.1036)",92.34919191919192,92.39023733162284,A2RNH9,2.7.7.7,2,7,7,7,63,28,63,AF_Q7USY7
78058,Q2NHG2,"(27.0629, 12.8836, -16.5317)",92.27771709937332,92.29731229349436,Q8TUV3,2.7.7.7,2,7,7,7,63,1075,63,AF_Q2NHG2
141643,A4VXT1,"(11.2934, 5.3548, -11.6418)",89.79451811346549,89.86882581984943,P63983,2.7.7.7,2,7,7,7,63,2751,63,AF_A4VXT1
194285,B8GWS6,"(4.9574, -3.7171, -33.9908)",89.94622047244094,90.24867096482298,Q0A9G3,2.7.7.7,2,7,7,7,63,1068,63,AF_B8GWS6
180127,A6W1V6,"(-3.8242, 6.5574, 1.8435)",93.95230113636364,93.87729671123962,A2RNH9,2.7.7.7,2,7,7,7,63,28,63,AF_A6W1V6
28146,P59477,"(-2.5521, 6.3923, 3.7073)",95.98364672364671,95.92211171171172,A2RNH9,2.7.7.7,2,7,7,7,63,28,63,AF_P59477
78771,Q5X7J1,"(-3.7641, -5.5176, -3.3619)",93.83191549295776,93.74154934559604,A2RNH9,2.7.7.7,2,7,7,7,63,28,63,AF_Q5X7J1
55068,Q92GB7,"(-4.7854, -6.1824, 38.5969)",90.26596571428573,90.38069537845186,O51498,2.7.7.7,2,7,7,7,63,3263,63,AF_Q92GB7
20671,O93746,"(-18.0433, 9.5329, -6.3829)",92.63922789539228,92.7652841260037,P61875,2.7.7.7,2,7,7,7,63,3662,63,AF_O93746
144696,Q9K9A8,"(-7.6391, -3.9189, 2.3737)",93.0418337408313,93.0057186826716,B1ZN03,2.7.7.7,2,7,7,7,63,4796,63,AF_Q9K9A8
19379,Q4R380,"(-7.5657, -1.451, -4.4952)",79.82266086956521,80.45219539458975,Q9UGP5,2.7.7.7,2,7,7,7,63,3787,63,AF_Q4R380
137373,Q6C4J0,"(-19.4768, 1.8564, -42.2762)",80.16136051305543,80.67418681193962,Q54RD4,2.7.7.7,2,7,7,7,63,1408,63,AF_Q6C4J0
96206,P63984,"(11.5425, 5.2878, -12.096)",89.96283378746594,90.0042669060443,P63983,2.7.7.7,2,7,7,7,63,2751,63,AF_P63984
195111,O93845,"(35.0582, -1.1534, -36.0882)",81.71431807884005,82.23262113546937,Q54RD4,2.7.7.7,2,7,7,7,63,1408,63,AF_O93845
98333,Q91684,"(0.8421, -7.8543, 10.6573)",80.42173333333332,80.5561749144102,Q12704,2.7.7.7,2,7,7,7,63,4656,63,AF_Q91684
128095,A4VZ21,"(-4.7267, 4.8646, -3.5908)",94.79597183098588,94.7387597448618,A2RNH9,2.7.7.7,2,7,7,7,63,28,63,AF_A4VZ21
169635,P9WNT4,"(-30.2496, -13.9961, 7.9408)",86.67493624772312,86.72592246949033,Q0A9G3,2.7.7.7,2,7,7,7,63,1068,63,AF_P9WNT4
35018,Q03612,"(-11.6901, 32.2947, -15.2489)",66.47338461538462,67.19575237686755,Q12337,2.7.7.7,2,7,7,7,63,905,63,AF_Q03612
117185,P46835,"(1.1836, 0.6458, -7.5275)",88.43299670691547,88.41600825975505,O51498,2.7.7.7,2,7,7,7,63,3263,63,AF_P46835
167708,Q6JDV7,"(0.2911, -3.9477, 1.7571)",74.97779433681073,75.03787189691111,Q6JDV7,2.7.7.7,2,7,7,7,63,10464,63,AF_Q6JDV7
86546,P0CL76,"(-24.585, 9.3958, 6.5578)",92.45959792477304,92.56691139240507,P61875,2.7.7.7,2,7,7,7,63,3662,63,AF_P0CL76
8347,Q03434,"(-2.6338, -5.2424, 7.8452)",65.27590883190884,65.95505683036671,Q12337,2.7.7.7,2,7,7,7,63,905,63,AF_Q03434
156901,Q97SC7,"(1.3396, -3.6025, 4.1972)",95.05235127478753,94.99810830067688,A2RNH9,2.7.7.7,2,7,7,7,63,28,63,AF_Q97SC7
179562,Q3ZAI3,"(4.8906, 4.6653, 2.164)",93.6882564102564,93.63104207758056,A2RNH9,2.7.7.7,2,7,7,7,63,28,63,AF_Q3ZAI3
142342,Q38W73,"(13.3039, 7.5037, -18.2927)",90.6108091286307,90.68750878117316,P63983,2.7.7.7,2,7,7,7,63,2751,63,AF_Q38W73
151702,A7X420,"(-1.2561, 8.5264, 3.4685)",94.00974719101124,93.95233321567244,A2RNH9,2.7.7.7,2,7,7,7,63,28,63,AF_A7X420
155342,P0A1G9,"(0.0189, 6.9761, -3.0784)",87.91633744855966,88.15312598013591,Q08880,2.7.7.7,2,7,7,7,63,4153,63,AF_P0A1G9
211277,Q0TQ38,"(-2.225, 4.9762, -5.8255)",93.58935933147632,93.3555593922652,A2RNH9,2.7.7.7,2,7,7,7,63,28,63,AF_Q0TQ38
50122,P0C2I6,"(-11.3655, -31.1186, -9.9024)",66.97351566951568,67.6996744884819,Q12337,2.7.7.7,2,7,7,7,63,905,63,AF_P0C2I6
135018,Q87Y22,"(-3.5236, 2.9551, -5.2872)",94.45376770538246,94.33802169981917,A2RNH9,2.7.7.7,2,7,7,7,63,28,63,AF_Q87Y22
131861,Q03855,"(-26.4328, -4.5779, 33.7671)",66.81364102564102,67.51016648803143,Q12337,2.7.7.7,2,7,7,7,63,905,63,AF_Q03855
209115,Q9VNX1,"(-2.2618, -19.32, -4.3371)",70.26868926553674,70.76685603336689,Q9VNX1,2.7.7.7,2,7,7,7,63,11399,63,AF_Q9VNX1
204357,P47024,"(-40.2094, 4.9054, -21.6018)",65.66545202440376,65.98942837559973,P47024,2.7.7.7,2,7,7,7,63,3733,63,AF_P47024
51151,Q5X9U8,"(12.4935, 7.1577, -11.7896)",90.12087372013652,90.18899456756056,P63983,2.7.7.7,2,7,7,7,63,2751,63,AF_Q5X9U8
97133,P0DA78,"(-5.3652, 1.1575, -3.2226)",93.60205479452055,93.6494767844768,A2RNH9,2.7.7.7,2,7,7,7,63,28,63,AF_P0DA78
82307,P47098,"(-26.232, -7.0147, -46.1026)",65.5776809116809,66.27284081166047,Q12337,2.7.7.7,2,7,7,7,63,905,63,AF_P47098
36618,C5BNE0,"(23.109, 10.1663, 4.7897)",88.92180058083252,89.04133046153845,Q0A9G3,2.7.7.7,2,7,7,7,63,1068,63,AF_C5BNE0
23319,Q4UN31,"(-3.9459, 3.0918, -3.7421)",87.34585152838427,87.71443592552026,Q08880,2.7.7.7,2,7,7,7,63,4153,63,AF_Q4UN31
10290,Q6GFG2,"(-2.0862, 8.2721, 3.1201)",93.95471910112362,93.89471086036671,A2RNH9,2.7.7.7,2,7,7,7,63,28,63,AF_Q6GFG2
220689,P0C2I7,"(-30.408, -5.1353, -34.59)",65.50553276353276,66.17361486245088,Q12337,2.7.7.7,2,7,7,7,63,905,63,AF_P0C2I7
176642,Q9XDH6,"(-13.6809, 10.1657, 15.491)",88.88412617220801,88.96996313963574,Q0A9G3,2.7.7.7,2,7,7,7,63,1068,63,AF_Q9XDH6
55906,Q87N39,"(27.7321, 1.6108, -10.4182)",89.744482421875,89.85530901599613,Q0A9G3,2.7.7.7,2,7,7,7,63,1068,63,AF_Q87N39
2169,A6UDW8,"(-19.6429, -15.6246, 15.8381)",86.57692652329749,86.792184730743,Q0A9G3,2.7.7.7,2,7,7,7,63,1068,63,AF_A6UDW8
221384,A1KCL7,"(-25.7542, 5.298, 21.5956)",89.6369642857143,89.73031589218198,Q0A9G3,2.7.7.7,2,7,7,7,63,1068,63,AF_A1KCL7
209258,Q8YC76,"(4.9549, -0.7654, 4.2609)",90.51116853932584,90.53227983777522,B1ZN03,2.7.7.7,2,7,7,7,63,4796,63,AF_Q8YC76
214574,A5F5Y1,"(2.7248, 6.9279, 0.3196)",93.70669444444444,93.5392703266157,A2RNH9,2.7.7.7,2,7,7,7,63,28,63,AF_A5F5Y1
171898,Q6FFG4,"(-4.7941, -2.2443, 0.6562)",94.68444444444444,94.63013751763047,A2RNH9,2.7.7.7,2,7,7,7,63,28,63,AF_Q6FFG4
93181,P34699,"(9.4491, 20.3109, -25.2159)",88.97315745393635,89.34189774696709,Q0A9G3,2.7.7.7,2,7,7,7,63,1068,63,AF_P34699
198503,Q3KBG7,"(3.5236, -14.4508, -20.5883)",89.38496585365853,89.45450997291307,Q0A9G3,2.7.7.7,2,7,7,7,63,1068,63,AF_Q3KBG7
145439,Q4JB80,"(-3.9109, 5.4005, -2.523)",93.9880790960452,93.90546164772728,A2RNH9,2.7.7.7,2,7,7,7,63,28,63,AF_Q4JB80
53785,Q18ER3,"(1.1375, -1.9509, -11.8356)",73.9358366098733,74.41028239479682,Q18ER3,2.7.7.7,2,7,7,7,63,6395,63,AF_Q18ER3
150652,P54560,"(-8.1138, -0.9993, 1.0824)",92.99407766990292,92.92275968992249,B1ZN03,2.7.7.7,2,7,7,7,63,4796,63,AF_P54560
176123,P0CX64,"(-9.6336, 19.4611, 0.4866)",65.74957627118644,66.25559044608359,Q12337,2.7.7.7,2,7,7,7,63,905,63,AF_P0CX64
89888,O83649,"(-0.9091, 6.3129, -3.6054)",92.12916279069768,92.21349941383352,O83649,2.7.7.7,2,7,7,7,63,8008,63,AF_O83649
213090,Q9A5I1,"(-6.0738, -4.6359, -1.8178)",93.4829776674938,93.60736378466558,B1ZN03,2.7.7.7,2,7,7,7,63,4796,63,AF_Q9A5I1
44209,Q88VK2,"(15.2382, -0.3142, -13.0119)",90.49295755045232,90.59804363062906,P63983,2.7.7.7,2,7,7,7,63,2751,63,AF_Q88VK2
157096,P9WNT9,"(-7.6806, -9.478, 5.4863)",82.1796366782007,82.99936292548297,P63976,2.7.7.7,2,7,7,7,63,6399,63,AF_P9WNT9
41772,P97283,"(12.2666, -9.6677, -4.2477)",86.75714415231188,87.0025365741274,P46588,2.7.7.7,2,7,7,7,63,1839,63,AF_P97283
205370,A3CKU4,"(-1.6322, 7.1552, 2.3829)",94.95813559322032,94.90368925150764,A2RNH9,2.7.7.7,2,7,7,7,63,28,63,AF_A3CKU4
4003,Q12088,"(-28.2935, -9.303, 4.9707)",65.81824501424501,66.49218939989987,Q12337,2.7.7.7,2,7,7,7,63,905,63,AF_Q12088
215653,Q8D8I6,"(24.9345, 7.1192, 3.4037)",89.34797851562502,89.44193076548025,Q0A9G3,2.7.7.7,2,7,7,7,63,1068,63,AF_Q8D8I6
87983,Q92QM8,"(-5.0491, -2.4355, -2.8748)",92.0949534883721,92.29113038277514,B1ZN03,2.7.7.7,2,7,7,7,63,4796,63,AF_Q92QM8
30864,O69170,"(-4.3979, 7.3987, -8.1161)",92.6895,92.86048435171384,P28631,2.7.7.7,2,7,7,7,63,4810,63,AF_O69170
22438,P0DA79,"(-5.3119, 2.5945, -2.3175)",93.65035616438358,93.69331600831602,A2RNH9,2.7.7.7,2,7,7,7,63,28,63,AF_P0DA79
184322,P59200,"(-3.7149, 13.1205, 33.223)",92.54729760547322,92.70356376127094,O51498,2.7.7.7,2,7,7,7,63,3263,63,AF_P59200
45512,Q1CLD4,"(-5.7502, 4.1108, -2.3152)",95.11,94.92436448263516,A2RNH9,2.7.7.7,2,7,7,7,63,28,63,AF_Q1CLD4
169339,P0CN26,"(29.2461, 2.6176, -29.3196)",79.30168444444443,79.88656979646164,Q54RD4,2.7.7.7,2,7,7,7,63,1408,63,AF_P0CN26
196390,B1AJ79,"(-4.8015, 2.0453, -1.4077)",91.83394444444444,91.6706224489796,A2RNH9,2.7.7.7,2,7,7,7,63,28,63,AF_B1AJ79
83368,O54747,"(-12.66, 13.5144, 10.4842)",86.99328195829555,87.22550172612198,P46588,2.7.7.7,2,7,7,7,63,1839,63,AF_O54747
137245,Q1I6D5,"(2.3151, -7.2666, 1.073)",94.07093220338984,94.10936763129688,A2RNH9,2.7.7.7,2,7,7,7,63,28,63,AF_Q1I6D5
158758,P22374,"(13.8055, -0.4468, -20.7519)",72.67012479201331,72.74801680844523,P22374,2.7.7.7,2,7,7,7,63,10230,63,AF_P22374
51804,Q92C34,"(-13.9433, -3.4328, 14.6495)",89.83149584487533,89.97428109995636,P63983,2.7.7.7,2,7,7,7,63,2751,63,AF_Q92C34
112740,Q9RLB6,"(23.2539, -20.6071, 13.177)",86.44667752442997,86.57006781500067,O51498,2.7.7.7,2,7,7,7,63,3263,63,AF_Q9RLB6
198705,Q9HXZ1,"(-14.7995, -5.3546, 10.4478)",89.77611253196932,89.86685497012495,Q0A9G3,2.7.7.7,2,7,7,7,63,1068,63,AF_Q9HXZ1
25656,Q8PYH6,"(-2.2404, 6.942, 1.8599)",93.76523287671232,93.7045238095238,A2RNH9,2.7.7.7,2,7,7,7,63,28,63,AF_Q8PYH6
97090,Q9HMR7,"(-8.5821, 10.2003, 7.0091)",89.6069094488189,90.15176256183288,Q9HMR7,2.7.7.7,2,7,7,7,63,8282,63,AF_Q9HMR7
187186,Q8NZB5,"(12.2072, 6.1969, -10.2641)",90.4879590443686,90.55720406931631,P63983,2.7.7.7,2,7,7,7,63,2751,63,AF_Q8NZB5
102464,P47277,"(18.2534, 19.1658, 3.4308)",84.39282563749138,84.25567478437341,P63983,2.7.7.7,2,7,7,7,63,2751,63,AF_P47277
207637,Q4JTH1,"(-22.7423, -14.7353, 11.2099)",83.88468343451865,84.26363325740319,Q0A9G3,2.7.7.7,2,7,7,7,63,1068,63,AF_Q4JTH1
116594,Q8RA32,"(-13.8359, -1.8201, 11.5479)",89.37598857958601,89.38247584108805,P63983,2.7.7.7,2,7,7,7,63,2751,63,AF_Q8RA32
60994,Q67QM6,"(-5.7115, 1.941, -2.479)",92.67797783933518,92.73108315863033,A2RNH9,2.7.7.7,2,7,7,7,63,28,63,AF_Q67QM6
63236,P21951,"(-11.364, 56.9943, 15.309)",79.70049504950495,80.11275676276176,Q54RD4,2.7.7.7,2,7,7,7,63,1408,63,AF_P21951
92743,A6QIC3,"(-2.5218, 8.6906, 2.9355)",93.4486797752809,93.40552770914223,A2RNH9,2.7.7.7,2,7,7,7,63,28,63,AF_A6QIC3
216633,P56689,"(-19.776, -6.632, 1.9382)",93.17922380336351,93.27407430730476,P61875,2.7.7.7,2,7,7,7,63,3662,63,AF_P56689
225890,O05974,"(-32.9893, -9.4912, -4.2134)",87.98828257191201,88.0953206423482,Q0A9G3,2.7.7.7,2,7,7,7,63,1068,63,AF_O05974
43956,Q8EQU6,"(-15.73, -6.1443, 12.9817)",90.06848039215687,90.08599701335208,P63983,2.7.7.7,2,7,7,7,63,2751,63,AF_Q8EQU6
