Unnamed: 0,enzyme,centers,plddt_res,plddt_atom,representative,enzyme_class,mainclass,subclass,subsubclass,designation,uniq_designation,uniq_fold,hierarchical,enzyme_name
89961.0,B0K6M6,"(-10.9625, 8.993, -3.8749)",97.860110864745,97.86218461538462,Q6LXQ4,5.3.1.9,5,3,1,9,121,115,121,AF_B0K6M6
89272.0,Q9RDY2,"(-12.0906, 1.6386, -3.4586)",92.18802816901407,92.31170972644377,Q74DK5,5.3.1.9,5,3,1,9,121,198,121,AF_Q9RDY2
206101.0,A9N1J6,"(-3.0665, 11.0919, 10.1344)",98.25224043715846,98.27660290389493,Q74DK5,5.3.1.9,5,3,1,9,121,198,121,AF_A9N1J6
99117.0,B0TYL4,"(3.2649, 2.5708, 14.4974)",97.6037777777778,97.62078289319936,Q74DK5,5.3.1.9,5,3,1,9,121,198,121,AF_B0TYL4
14861.0,Q0SQS9,"(6.6634, 5.0868, 10.9565)",97.86328888888887,97.86925398633258,Q6LXQ4,5.3.1.9,5,3,1,9,121,115,121,AF_Q0SQS9
59735.0,Q4A9F3,"(-8.1774, 9.7154, 3.8563)",96.13433566433568,96.15616749054958,Q6LXQ4,5.3.1.9,5,3,1,9,121,115,121,AF_Q4A9F3
209591.0,Q3JCN1,"(3.409, 1.2526, 13.6792)",97.28781420765026,97.31493366880149,Q74DK5,5.3.1.9,5,3,1,9,121,198,121,AF_Q3JCN1
197058.0,Q5NFC4,"(-8.5939, -8.2044, 6.0622)",98.23194444444444,98.247133580705,Q74DK5,5.3.1.9,5,3,1,9,121,198,121,AF_Q5NFC4
186291.0,A9VMW5,"(-1.0237, 13.9598, 4.3387)",97.9226888888889,97.9495646067416,Q6LXQ4,5.3.1.9,5,3,1,9,121,115,121,AF_A9VMW5
139719.0,P52031,"(-3.4356, 3.76, 12.1958)",97.22625448028674,97.2918101092896,Q74DK5,5.3.1.9,5,3,1,9,121,198,121,AF_P52031
752.0,B2IMZ0,"(-6.0205, 13.734, 0.2831)",97.77155902004456,97.78374078275668,Q6LXQ4,5.3.1.9,5,3,1,9,121,115,121,AF_B2IMZ0
199929.0,B0T2Y6,"(-13.275, -0.8079, 0.0347)",97.14328385899812,97.21001487357462,Q74DK5,5.3.1.9,5,3,1,9,121,198,121,AF_B0T2Y6
207817.0,Q3A201,"(-0.3825, -7.3985, 10.6328)",96.23038321167884,96.28147242095544,Q74DK5,5.3.1.9,5,3,1,9,121,198,121,AF_Q3A201
24630.0,Q87EV7,"(8.8655, -7.6211, -4.4388)",96.62958167330676,96.64471439648489,Q74DK5,5.3.1.9,5,3,1,9,121,198,121,AF_Q87EV7
74540.0,Q888Q7,"(14.7908, 3.4881, 0.3363)",96.94550541516244,96.98140916417223,Q74DK5,5.3.1.9,5,3,1,9,121,198,121,AF_Q888Q7
190892.0,Q2A2C5,"(-6.7812, -6.3095, 7.8316)",98.14585185185184,98.16244140171732,Q74DK5,5.3.1.9,5,3,1,9,121,198,121,AF_Q2A2C5
192635.0,A7G9Y6,"(9.8592, 0.6841, -6.7842)",93.31075396825398,93.0832811711257,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_A7G9Y6
21782.0,Q7MT32,"(4.256, 8.8554, -6.7087)",95.821796875,95.85469155002592,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_Q7MT32
117722.0,B7MKL8,"(0.0326, 6.7385, 15.4473)",96.8616996047431,96.79242328042328,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_B7MKL8
204380.0,A8ANV8,"(-3.9647, -3.4263, -7.4911)",96.71454545454544,96.6276155462185,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_A8ANV8
194203.0,Q5V4L7,"(3.4609, -1.2327, -9.0487)",92.88074349442378,92.87671521848318,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_Q5V4L7
4794.0,Q9D020,"(9.3707, -3.2503, -0.4718)",91.54888217522658,92.0263608562691,Q969T7,3.1.3.5,3,1,3,5,70,1722,70,AF_Q9D020
15169.0,B7GZ27,"(-1.5798, -5.813, -1.8899)",93.31917647058825,93.35132299741602,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_B7GZ27
207523.0,C5CG17,"(1.0629, 2.2957, -9.4192)",96.00782608695653,96.138824419778,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_C5CG17
97962.0,Q746M5,"(0.9027, 6.6473, -6.5174)",95.48,95.68528692879914,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_Q746M5
11287.0,C5BGI8,"(7.4938, 3.8036, 0.9425)",95.80968503937008,95.93955461293744,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_C5BGI8
204577.0,Q53W92,"(4.4137, -0.3543, -7.3982)",94.10610655737705,94.08612612612612,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_Q53W92
36747.0,A9MF31,"(-3.8619, -4.3689, -5.4284)",97.62434782608696,97.6161546554445,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_A9MF31
90100.0,A7ZQI8,"(3.03, -1.923, -4.6928)",96.81418972332015,96.75103174603174,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_A7ZQI8
43447.0,C3KZ52,"(-2.6485, 11.775, -6.2371)",92.97130952380952,92.73441813602015,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_C3KZ52
101871.0,Q128R7,"(7.6993, -0.6249, -5.2093)",94.51260536398468,94.6672351160444,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_Q128R7
142080.0,P66881,"(-3.3666, -3.9067, -6.3412)",96.97604743083004,96.95764612954189,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_P66881
10074.0,A8MBQ3,"(6.6086, -0.3626, -6.8056)",93.66744444444444,93.6274154589372,Q8ZSY4,3.1.3.5,3,1,3,5,70,2651,70,AF_A8MBQ3
154663.0,Q5LHD7,"(8.5284, -1.3115, -8.0264)",96.44054901960784,96.3760610687023,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_Q5LHD7
97144.0,Q0A7L4,"(5.173, 1.2565, -5.8639)",94.27214007782102,94.29634221311476,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_Q0A7L4
159464.0,Q8PLR4,"(-2.8908, -3.0, -9.9763)",94.3960617760618,94.52032761310451,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_Q8PLR4
45940.0,B2IJG0,"(2.5929, 0.2973, -7.1206)",93.81460076045629,93.8887314578005,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_B2IJG0
133069.0,A8G9Z5,"(-6.5937, -2.3033, -8.1211)",96.4801581027668,96.4467938526762,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_A8G9Z5
40089.0,Q7VXN2,"(0.1538, -1.896, -7.8714)",95.49920634920636,95.61371155885472,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_Q7VXN2
56975.0,Q319M0,"(-2.9061, 4.457, -11.6279)",94.0960594795539,94.0201819052178,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_Q319M0
142531.0,A0M5L6,"(0.032, -0.2702, -11.7837)",95.0195,94.9167245657568,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_A0M5L6
25053.0,A5N6V8,"(-3.5965, -6.5072, -9.8549)",90.26338775510204,89.59605456453306,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_A5N6V8
6672.0,A9N2D0,"(-2.1892, -4.0472, -5.677)",97.6383399209486,97.64364736842104,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_A9N2D0
80150.0,A1BI19,"(4.3238, 4.1331, -8.8078)",95.12375968992248,95.02764764764764,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_A1BI19
108794.0,Q3YYB8,"(4.7434, -2.9123, -2.6188)",96.941185770751,96.86824867724869,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_Q3YYB8
119983.0,O67004,"(1.5872, 6.2558, -10.4337)",94.94685258964144,94.81845070422534,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_O67004
169734.0,P49902,"(10.3072, -5.6041, -0.1648)",89.10083778966131,89.03573580786028,Q6DKB0,3.1.3.5,3,1,3,5,70,1588,70,AF_P49902
34390.0,Q8ZBP9,"(6.7322, -1.9834, 0.8263)",96.17251968503938,96.08866771159876,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_Q8ZBP9
43602.0,Q5ZIZ4,"(-2.2602, -6.2349, 3.0858)",88.6115641476274,88.46960189369486,Q6DKB0,3.1.3.5,3,1,3,5,70,1588,70,AF_Q5ZIZ4
152860.0,O83142,"(3.7099, -0.5592, -2.23)",93.31586846543004,93.3909971572272,P44569,3.1.3.5,3,1,3,5,70,3817,70,AF_O83142
225465.0,Q54XC1,"(-3.6035, -10.5165, 1.0198)",83.71472972972973,84.36090456431536,Q6DKB0,3.1.3.5,3,1,3,5,70,1588,70,AF_Q54XC1
148573.0,B2TZI7,"(3.1663, -2.3268, -4.0669)",96.8616996047431,96.80372486772484,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_B2TZI7
135923.0,Q1MQB1,"(6.0868, -3.7283, -7.5426)",92.56187250996015,92.37065905552672,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_Q1MQB1
18737.0,B8IN19,"(6.5325, -0.0093, -5.0239)",94.90288537549408,94.91622083981338,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_B8IN19
111303.0,C4ZZP8,"(4.5047, -2.1548, -3.3676)",96.65209486166007,96.57572486772486,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_C4ZZP8
186337.0,Q28TH7,"(3.5443, 2.8321, -6.8857)",96.02022813688212,96.115157622739,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_Q28TH7
103228.0,A4WU04,"(-0.3444, -2.1986, -9.7949)",96.4903448275862,96.51027082268776,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_A4WU04
197848.0,Q3AVE5,"(1.4741, 8.143, -7.1695)",93.31513011152416,93.15649635036496,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_Q3AVE5
97731.0,A4JEQ1,"(-12.2716, 11.766, 5.5492)",94.93750988142294,95.11523504273504,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_A4JEQ1
226769.0,Q1D402,"(4.9452, 0.9332, -8.7761)",93.91839694656488,93.98798525798526,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_Q1D402
84329.0,B0VBZ1,"(3.76, 2.0484, -6.2708)",93.26866666666666,93.26524031007752,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_B0VBZ1
123465.0,Q2TAG6,"(10.7963, 0.8671, 1.3071)",93.66427586206896,93.73916172734972,Q969T7,3.1.3.5,3,1,3,5,70,1722,70,AF_Q2TAG6
36746.0,A9MF31,"(-3.8619, -4.3689, -5.4284)",97.62434782608696,97.6161546554445,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_A9MF31
88453.0,A7MJ60,"(-5.473, -2.9773, -7.8445)",96.7783003952569,96.74044280442804,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_A7MJ60
91983.0,Q8EZH9,"(7.6356, 1.6385, -6.5417)",94.66704,94.72636926250644,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_Q8EZH9
128350.0,Q0HL67,"(5.5329, 5.5801, -3.3745)",95.0590361445783,95.14989834135902,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_Q0HL67
47200.0,A4SYE9,"(-8.6299, 15.2245, 3.4449)",94.49157088122608,94.58757591093116,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_A4SYE9
190236.0,P29240,"(3.396, -3.183, -3.1044)",90.5894800693241,90.75306886561177,P52307,3.1.3.5,3,1,3,5,70,3105,70,AF_P29240
219130.0,Q0ADP1,"(-1.2875, -2.1666, 12.8489)",94.53927125506073,94.53934530095036,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_Q0ADP1
144681.0,B0UD11,"(2.7786, 7.1093, -6.0107)",94.91450592885376,94.94341158059468,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_B0UD11
84916.0,Q56878,"(5.4809, -2.3606, -3.0514)",94.70765454545452,94.90697581591922,P22848,3.1.3.5,3,1,3,5,70,2892,70,AF_Q56878
33002.0,B0K177,"(-4.8892, -0.5266, -9.904)",95.1036507936508,95.04155120481929,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_B0K177
36432.0,Q9Z8S6,"(-5.3411, 6.4138, -3.7905)",91.4490747330961,91.36741814780169,Q9Z8S6,3.1.3.5,3,1,3,5,70,5243,70,AF_Q9Z8S6
167288.0,Q6DKB0,"(-1.0259, -5.5736, 3.2371)",88.69841827768016,88.54013507718696,Q6DKB0,3.1.3.5,3,1,3,5,70,1588,70,AF_Q6DKB0
216832.0,Q3YSH3,"(9.9412, -3.6837, -1.0283)",92.512265625,92.46195484864032,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_Q3YSH3
66255.0,B5QW15,"(-8.2466, 0.8578, -9.5447)",96.8712648221344,96.85180621379676,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_B5QW15
118170.0,A4SRB6,"(3.213, 3.2868, 8.4753)",95.37729838709676,95.38964285714286,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_A4SRB6
92957.0,B8ERC6,"(4.1814, 2.5918, -7.0429)",95.07071428571427,94.89100475938658,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_B8ERC6
76915.0,A7I2X3,"(6.9362, -7.7, -4.4176)",95.42334630350196,95.33731275303646,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_A7I2X3
1388.0,A9KYG5,"(2.4821, 6.4673, -5.388)",94.9379919678715,94.96165598290598,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_A9KYG5
227757.0,A5F9D9,"(-12.4407, 2.8959, -0.9194)",92.49463878326998,92.44662876915471,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_A5F9D9
167582.0,A8FK82,"(1.6125, -0.5738, -8.9825)",93.899496124031,93.79276960784314,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_A8FK82
45118.0,A2SF75,"(1.6837, 1.0186, -7.716)",95.19366141732284,95.3407075471698,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_A2SF75
147799.0,B0URR1,"(-0.6455, -1.1051, -9.2174)",95.97630081300812,96.01344,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_B0URR1
31040.0,A7FLX5,"(-3.8158, -4.7951, -6.3094)",96.5705905511811,96.50590411672746,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_A7FLX5
79308.0,Q5LQ08,"(3.4333, 1.5318, -8.923)",96.592,96.51111902339775,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_Q5LQ08
98736.0,Q96P26,"(-6.7556, -3.3765, 13.6703)",64.92634426229507,65.38064763087111,Q91YE9,3.1.3.5,3,1,3,5,70,8355,70,AF_Q96P26
42474.0,A9R116,"(-1.9494, 12.5071, 8.5368)",96.31929133858269,96.21032392894462,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_A9R116
129882.0,Q57KJ7,"(5.4148, -3.1507, -0.7186)",96.7479446640316,96.70347024749869,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_Q57KJ7
95791.0,C1DBF4,"(0.0476, 0.4963, -9.0555)",95.1354251012146,95.20474137931036,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_C1DBF4
3841.0,B7LEG2,"(-5.5076, -3.2938, -7.8976)",96.68320158102766,96.6354074074074,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_B7LEG2
72136.0,A0B8M6,"(-1.0423, 2.0123, -12.9177)",93.74237735849056,93.58564782391196,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_A0B8M6
34574.0,Q2NI97,"(6.9963, 1.584, -7.68)",93.4228125,93.19664956387892,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_Q2NI97
77098.0,A3NVY2,"(-12.0275, 11.6624, 6.0726)",94.79758893280632,95.04906365071017,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_A3NVY2
97393.0,Q1QD10,"(3.6036, 5.1206, -6.3315)",90.67334572490704,90.54462109955423,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_Q1QD10
108793.0,Q3YYB8,"(4.7434, -2.9123, -2.6188)",96.941185770751,96.86824867724869,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_Q3YYB8
62614.0,Q31LH6,"(2.2354, 1.2066, -8.0342)",92.70112403100777,92.57874059207224,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_Q31LH6
73468.0,B6J3X6,"(-0.6318, 1.7831, -6.9222)",93.7508527131783,93.83639493670886,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_B6J3X6
130994.0,Q1QME1,"(1.7833, 4.5248, -6.2814)",94.43082352941175,94.3987037037037,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_Q1QME1
100809.0,B1LXR9,"(4.4483, 1.4173, -7.4404)",94.41437007874016,94.40973876698014,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_B1LXR9
155257.0,Q0K950,"(-1.4477, 2.9422, -9.6478)",95.88412,95.95354583772392,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_Q0K950
91338.0,Q7M8G1,"(2.0391, -2.3977, -10.2474)",93.45494208494208,93.37833990147782,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_Q7M8G1
14537.0,A2BSJ2,"(3.7327, -0.5423, -8.5176)",94.38412639405205,94.32284886528248,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_A2BSJ2
114192.0,A1RHF8,"(0.6199, -0.6095, -8.0692)",94.93449799196787,95.00706163655686,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_A1RHF8
168599.0,Q086A5,"(1.6415, -0.0041, -6.5444)",94.75634538152612,94.71438891906573,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_Q086A5
126076.0,Q136H7,"(4.4985, -1.69, -7.8169)",94.20301960784316,94.09172093023255,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_Q136H7
48135.0,Q02R97,"(1.436, -0.7562, -7.2757)",95.18634538152612,95.26306781485468,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_Q02R97
61606.0,A0KU87,"(-6.2117, 4.5548, -11.4992)",95.0474297188755,95.13776111408676,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_A0KU87
144654.0,Q0ANE1,"(0.415, 2.8125, -12.5681)",93.27348484848486,93.35216715257532,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_Q0ANE1
169831.0,P52307,"(-0.1623, -2.1291, -3.6323)",91.8525,92.01998879677346,P52307,3.1.3.5,3,1,3,5,70,3105,70,AF_P52307
202546.0,Q11HC9,"(2.1983, 1.8048, -8.1734)",95.3804761904762,95.26602583979329,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_Q11HC9
173382.0,A3MK87,"(-17.6433, 8.1274, 2.2279)",95.34466403162055,95.56107424960504,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_A3MK87
2897.0,B0U4U5,"(7.7329, -0.2178, -3.7324)",93.43362595419848,93.40084881968858,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_B0U4U5
158544.0,Q2FLE8,"(-3.5341, -1.7046, -10.8701)",89.8694982078853,89.58932457786116,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_Q2FLE8
150161.0,O46411,"(-4.047, -4.5411, 0.1904)",89.45742857142857,89.34012032378034,Q6DKB0,3.1.3.5,3,1,3,5,70,1588,70,AF_O46411
90719.0,A4G4J2,"(8.8169, 2.2628, -2.7172)",95.78612244897958,95.7704816017316,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_A4G4J2
187655.0,Q9S4T3,"(-1.9994, -1.0697, -9.0222)",95.14705179282868,95.17732349841938,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_Q9S4T3
98038.0,P96112,"(6.4496, -1.4607, -8.356)",96.38846153846156,96.43253928028383,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_P96112
56640.0,A3CVB4,"(-1.9122, -3.116, -9.7417)",92.17494296577948,91.81501506024097,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_A3CVB4
230973.0,B9KQZ2,"(2.9124, -2.1051, -8.2169)",96.284061302682,96.30361139369278,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_B9KQZ2
148018.0,B6I6D4,"(-4.649, -3.3648, -8.0968)",96.99122529644268,96.9407142857143,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_B6I6D4
25482.0,B2K580,"(-4.3973, -4.3106, -7.0824)",96.40696850393702,96.33325690463782,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_B2K580
19962.0,Q2JVR3,"(1.484, 2.2403, -8.3882)",93.73710424710424,93.4971625063678,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_Q2JVR3
211412.0,Q8UEQ3,"(5.4298, 5.0644, -8.012)",93.90109375,93.94742478327385,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_Q8UEQ3
149610.0,Q0W2Q3,"(-2.9352, -0.9588, -12.5388)",93.18744360902257,93.35672790466734,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_Q0W2Q3
142463.0,A8LQK5,"(3.8542, 5.1696, -7.0382)",95.19325670498084,95.27413145539909,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_A8LQK5
213493.0,A3M7F7,"(3.2578, 1.9806, -6.5132)",93.90192156862744,93.91046463603512,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_A3M7F7
106189.0,P66882,"(5.5214, -3.0152, -1.0657)",96.8702766798419,96.82338072669825,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_P66882
49642.0,B2I8X7,"(7.4878, -0.498, -4.4183)",93.81755725190838,93.8151582119538,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_B2I8X7
121060.0,B3R1L4,"(5.712, 5.6894, -3.0923)",95.9008,95.99501050420167,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_B3R1L4
188884.0,Q3KME4,"(9.8014, -0.1029, -4.0129)",90.84780918727915,90.72958258527828,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_Q3KME4
49464.0,B1JB30,"(7.9646, 4.614, -2.0754)",95.48220883534135,95.5461555075594,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_B1JB30
154052.0,Q5ZID6,"(0.4803, 0.3915, -9.078)",91.57776435045317,92.10803659931376,Q969T7,3.1.3.5,3,1,3,5,70,1722,70,AF_Q5ZID6
66716.0,C1FQW9,"(10.6625, 9.3302, -8.6756)",93.81023809523808,93.5917415446744,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_C1FQW9
185137.0,A4Y938,"(4.3661, 4.4437, -12.8761)",95.1239357429719,95.2049734325186,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_A4Y938
12247.0,C3LS21,"(8.9216, 0.677, 0.7817)",92.543536121673,92.49062283737024,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_C3LS21
15249.0,A1RYX4,"(1.2573, 3.9537, -5.5651)",96.00742307692308,96.0486508753862,Q8ZSY4,3.1.3.5,3,1,3,5,70,2651,70,AF_A1RYX4
112299.0,B5XV37,"(6.8831, 3.4774, 0.456)",96.7422134387352,96.69689259645465,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_B5XV37
43365.0,B5BEY1,"(4.432, -2.9665, -1.7065)",97.56988142292492,97.53536559705418,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_B5BEY1
204381.0,A8ANV8,"(-3.9647, -3.4263, -7.4911)",96.71454545454544,96.6276155462185,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_A8ANV8
78735.0,B2VA83,"(3.4657, 1.349, -8.137)",93.99019305019304,94.06172924901186,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_B2VA83
80019.0,Q1CLR3,"(-1.2313, 13.2408, 8.4963)",96.3607874015748,96.2668077324974,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_Q1CLR3
129883.0,Q57KJ7,"(5.4148, -3.1507, -0.7186)",96.7479446640316,96.70347024749869,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_Q57KJ7
11713.0,Q8P9Y7,"(3.6285, 3.1846, -5.7073)",94.63146718146716,94.70725571725572,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_Q8P9Y7
208129.0,B1IUT5,"(1.4885, -1.1311, -5.3904)",96.97675889328065,96.92123809523812,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_B1IUT5
141718.0,A1AXG6,"(2.7221, -2.4547, -7.1106)",94.72825910931174,94.69398840885142,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_A1AXG6
88454.0,A7MJ60,"(-5.473, -2.9773, -7.8445)",96.7783003952569,96.74044280442804,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_A7MJ60
133917.0,Q04Q98,"(15.6211, -1.5401, -3.2028)",95.224,95.23606683804628,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_Q04Q98
12462.0,P0A842,"(2.0429, -1.179, -5.3535)",96.86411067193676,96.79460846560846,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_P0A842
146069.0,A6WR23,"(7.3561, 2.3439, -3.6224)",95.03148594377508,95.05659914712152,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_A6WR23
169564.0,Q12U23,"(5.9017, 3.675, -9.5523)",94.96505747126436,94.83768537074148,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_Q12U23
56902.0,B7UHG3,"(4.6196, -2.7611, -3.0061)",96.77671936758892,96.70940709370038,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_B7UHG3
110822.0,Q5EBF1,"(-13.6623, 0.3678, -4.2631)",88.61019366197182,88.50711273666093,Q6DKB0,3.1.3.5,3,1,3,5,70,1588,70,AF_Q5EBF1
227688.0,B2HVM9,"(3.2113, 1.2097, 0.9659)",93.19780392156864,93.2110645994832,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_B2HVM9
151762.0,B1JJF5,"(-4.5998, -4.5139, -6.7059)",96.35877952755904,96.258228243877,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_B1JJF5
103067.0,Q2W4A1,"(-3.9125, 1.7752, -12.8199)",93.75588461538462,93.71302954431648,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_Q2W4A1
3484.0,Q9PIK6,"(9.8306, 4.1342, -7.6609)",93.88600775193798,93.8020666013712,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_Q9PIK6
157260.0,Q054Q4,"(16.7438, 0.3795, -1.1414)",95.68908,95.72574216743708,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_Q054Q4
22354.0,A3D790,"(7.6413, 2.3769, -3.872)",95.08265060240964,95.1103091684435,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_A3D790
91974.0,A3PIZ9,"(-1.3226, -2.0426, -10.6925)",96.5704980842912,96.5791963377416,B2A4J5,3.1.3.5,3,1,3,5,70,121,70,AF_A3PIZ9
